,link,marketcap,name,price,symbol,time
151,/currencies/okb,280419424,OKB,4.67,OKB,20201106155453
152,/currencies/hedgetrade,280141598,HedgeTrade,0.825813,HEDG,20201106155453
153,/currencies/kusama,270767136,Kusama,31.97,KSM,20201106155453
154,/currencies/0x,269225835,0x,0.361893,ZRX,20201106155453
155,/currencies/trueusd,267412699,TrueUSD,0.998645,TUSD,20201106155453
156,/currencies/ren,263036483,Ren,0.297373,REN,20201106155453
157,/currencies/abbc-coin,248672527,ABBC Coin,0.347195,ABBC,20201106155453
158,/currencies/paxos-standard,244458669,Paxos Standard,0.997986,PAX,20201106155453
159,/currencies/energy-web-token,207933512,Energy Web Token,6.92,EWT,20201106155453
160,/currencies/zilliqa,207047583,Zilliqa,0.019523,ZIL,20201106155453
161,/currencies/ocean-protocol,203414267,Ocean Protocol,0.491307,OCEAN,20201106155453
162,/currencies/celo,200008293,Celo,1.61,CELO,20201106155453
163,/currencies/qtum,197368260,Qtum,2.03,QTUM,20201106155453
164,/currencies/icon,196409431,ICON,0.342807,ICX,20201106155453
165,/currencies/hedera-hashgraph,184685167,Hedera Hashgraph,0.030749,HBAR,20201106155453
166,/currencies/decred,182684710,Decred,14.95,DCR,20201106155453
167,/currencies/quant,165187881,Quant,13.68,QNT,20201106155453
168,/currencies/kyber-network,158758301,Kyber Network,0.800422,KNC,20201106155453
169,/currencies/loopring,149356363,Loopring,0.130364,LRC,20201106155453
170,/currencies/augur,144966710,Augur,13.18,REP,20201106155453
171,/currencies/ampleforth,143236435,Ampleforth,1.24,AMPL,20201106155453
172,/currencies/lisk,139795186,Lisk,1.11,LSK,20201106155453
173,/currencies/bitcoin-gold,133246646,Bitcoin Gold,7.61,BTG,20201106155453
174,/currencies/the-midas-touch-gold,128454213,The Midas Touch Gold,0.020256,TMTG,20201106155453
175,/currencies/reserve-rights,127346721,Reserve Rights,0.013620,RSR,20201106155453
176,/currencies/decentraland,124850741,Decentraland,0.084127,MANA,20201106155453
177,/currencies/aragon,124127212,Aragon,3.13,ANT,20201106155453
178,/currencies/near-protocol,124113979,NEAR Protocol,0.709724,NEAR,20201106155453
179,/currencies/zb-token,119500970,ZB Token,0.257941,ZB,20201106155453
180,/currencies/siacoin,119402898,Siacoin,0.002653,SC,20201106155453
181,/currencies/revain,118776679,Revain,0.010342,REV,20201106155453
182,/currencies/terra-luna,116927112,Terra,0.302818,LUNA,20201106155453
183,/currencies/band-protocol,111594806,Band Protocol,5.45,BAND,20201106155453
184,/currencies/enjin-coin,111274818,Enjin Coin,0.135185,ENJ,20201106155453
185,/currencies/elrond-egld,110627592,Elrond,8.07,EGLD,20201106155453
186,/currencies/cybervein,110509761,CyberVein,0.104215,CVT,20201106155453
187,/currencies/blockstack,109083319,Blockstack,0.166247,STX,20201106155453
188,/currencies/nxm,108253382,NXM,21.09,NXM,20201106155453
189,/currencies/nano,103666790,Nano,0.777997,NANO,20201106155453
190,/currencies/nexo,99082547,Nexo,0.176933,NEXO,20201106155453
191,/currencies/ravencoin,93120496,Ravencoin,0.012554,RVN,20201106155453
192,/currencies/golem-network-tokens,90763618,Golem,0.091618,GNT,20201106155453
193,/currencies/dxchain-token,88989689,DxChain Token,0.001780,DX,20201106155453
194,/currencies/sushiswap,88944379,SushiSwap,0.603887,SUSHI,20201106155453
195,/currencies/numeraire,88833577,Numeraire,24.13,NMR,20201106155453
196,/currencies/avalanche,88239071,Avalanche,3.60,AVAX,20201106155453
197,/currencies/bitcoin-diamond,85729923,Bitcoin Diamond,0.459695,BCD,20201106155453
198,/currencies/orchid,85323114,Orchid,0.232118,OXT,20201106155453
199,/currencies/monacoin,84300229,MonaCoin,1.28,MONA,20201106155453
200,/currencies/bitcoin,284316488475,Bitcoin,15338.82,BTC,20201106153952
201,/currencies/ethereum,49827181658,Ethereum,439.71,ETH,20201106153952
202,/currencies/tether,16986791382,Tether,1.00,USDT,20201106153952
203,/currencies/xrp,11465330951,XRP,0.253028,XRP,20201106153952
204,/currencies/bitcoin-cash,4709286810,Bitcoin Cash,253.67,BCH,20201106153952
205,/currencies/chainlink,4593901255,Chainlink,11.73,LINK,20201106153952
206,/currencies/binance-coin,4133831209,Binance Coin,28.63,BNB,20201106153952
207,/currencies/litecoin,3972429148,Litecoin,60.35,LTC,20201106153952
208,/currencies/polkadot-new,3816918591,Polkadot,4.48,DOT,20201106153952
209,/currencies/cardano,3334041565,Cardano,0.107161,ADA,20201106153952
210,/currencies/bitcoin-sv,3038275307,Bitcoin SV,163.67,BSV,20201106153952
211,/currencies/usd-coin,2851022576,USD Coin,0.999957,USDC,20201106153952
212,/currencies/eos,2339405215,EOS,2.50,EOS,20201106153952
213,/currencies/monero,2084506034,Monero,117.44,XMR,20201106153952
214,/currencies/wrapped-bitcoin,1890008884,Wrapped Bitcoin,15314.79,WBTC,20201106153952
215,/currencies/tron,1839822800,TRON,0.025674,TRX,20201106153952
216,/currencies/stellar,1722547680,Stellar,0.082342,XLM,20201106153952
217,/currencies/crypto-com-coin,1636975274,Crypto.com Coin,0.077289,CRO,20201106153952
218,/currencies/tezos,1505662732,Tezos,2.01,XTZ,20201106153952
219,/currencies/unus-sed-leo,1280264720,UNUS SED LEO,1.28,LEO,20201106153952
220,/currencies/neo,1095355412,Neo,15.53,NEO,20201106153952
221,/currencies/nem,1048618364,NEM,0.116513,XEM,20201106153952
222,/currencies/cosmos,974721277,Cosmos,4.75,ATOM,20201106153952
223,/currencies/multi-collateral-dai,956110133,Dai,1.01,DAI,20201106153952
224,/currencies/filecoin,921329028,Filecoin,31.43,FIL,20201106153952
225,/currencies/huobi-token,777312016,Huobi Token,3.75,HT,20201106153952
226,/currencies/iota,717795844,IOTA,0.258244,MIOTA,20201106153952
227,/currencies/vechain,706196626,VeChain,0.010980,VET,20201106153952
228,/currencies/theta,674373417,THETA,0.674373,THETA,20201106153952
229,/currencies/dash,671809588,Dash,68.55,DASH,20201106153952
230,/currencies/binance-usd,640173696,Binance USD,1.00,BUSD,20201106153952
231,/currencies/zcash,615611406,Zcash,59.10,ZEC,20201106153952
232,/currencies/ethereum-classic,614431909,Ethereum Classic,5.28,ETC,20201106153952
233,/currencies/uniswap,541107948,Uniswap,2.52,UNI,20201106153952
234,/currencies/maker,532812430,Maker,531.14,MKR,20201106153952
235,/currencies/omg,442155707,OMG Network,3.15,OMG,20201106153952
236,/currencies/celsius,430947904,Celsius,1.80,CEL,20201106153952
237,/currencies/aave,412110131,Aave,36.36,AAVE,20201106153952
238,/currencies/uma,392897092,UMA,7.09,UMA,20201106153952
239,/currencies/compound,385703498,Compound,94.84,COMP,20201106153952
240,/currencies/ontology,363660587,Ontology,0.468760,ONT,20201106153952
241,/currencies/waves,360961236,Waves,3.49,WAVES,20201106153952
242,/currencies/dogecoin,348523779,Dogecoin,0.002744,DOGE,20201106153952
243,/currencies/synthetix-network-token,339344633,Synthetix Network Token,3.23,SNX,20201106153952
244,/currencies/ftx-token,335736285,FTX Token,3.56,FTT,20201106153952
245,/currencies/yearn-finance,323383797,yearn.finance,10791.07,YFI,20201106153952
246,/currencies/algorand,302094684,Algorand,0.271346,ALGO,20201106153952
247,/currencies/basic-attention-token,297612260,Basic Attention Token,0.200160,BAT,20201106153952
248,/currencies/bittorrent,293021902,BitTorrent,0.000296,BTT,20201106153952
249,/currencies/husd,286152369,HUSD,0.999568,HUSD,20201106153952
250,/currencies/hedgetrade,285482464,HedgeTrade,0.841557,HEDG,20201106153952
251,/currencies/digibyte,281651034,DigiByte,0.020528,DGB,20201106153952
252,/currencies/okb,280145414,OKB,4.67,OKB,20201106153952
253,/currencies/0x,268802235,0x,0.361323,ZRX,20201106153952
254,/currencies/kusama,269868517,Kusama,31.86,KSM,20201106153952
255,/currencies/trueusd,267547470,TrueUSD,0.998827,TUSD,20201106153952
256,/currencies/ren,260668304,Ren,0.294696,REN,20201106153952
257,/currencies/abbc-coin,247464439,ABBC Coin,0.345508,ABBC,20201106153952
258,/currencies/paxos-standard,244309362,Paxos Standard,0.997377,PAX,20201106153952
259,/currencies/energy-web-token,206516196,Energy Web Token,6.87,EWT,20201106153952
260,/currencies/zilliqa,205373746,Zilliqa,0.019366,ZIL,20201106153952
261,/currencies/ocean-protocol,202696440,Ocean Protocol,0.489573,OCEAN,20201106153952
262,/currencies/celo,198784792,Celo,1.60,CELO,20201106153952
263,/currencies/qtum,196757773,Qtum,2.02,QTUM,20201106153952
264,/currencies/icon,196152575,ICON,0.342358,ICX,20201106153952
265,/currencies/hedera-hashgraph,184535958,Hedera Hashgraph,0.030724,HBAR,20201106153952
266,/currencies/decred,182095820,Decred,14.90,DCR,20201106153952
267,/currencies/quant,163629553,Quant,13.55,QNT,20201106153952
